url,name,header,ciudad,precio_por_noche,rating,review,valor_ciudad,Anfitrion particular,Anfitrion profesional
/rooms/23329651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000428_y07iM8xVq4oVQ9OV&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Suite con entrada independiente en San Sebastian de los Reyes,Loft con encanto de Raúl y Rosa,madrid,67,4.83,213,1,1,0
/rooms/22306306?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000428_IZA4w%2BS6B2LEDKmn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Loft en San Sebastian de los Reyes,Loft de diseño luminoso y tranquilo.,madrid,96,4.76,211,1,1,0
/rooms/449218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1705000428_HihcEhkbJMSXyMtr&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,"Céntrico, equipado, al mejor precio",madrid,72,4.86,411,1,1,0
/rooms/912807428092171304?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_riScDMHk68VzdVVn&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,C8 Exclusiva zona Madrid,madrid,83,4.91,22,1,0,1
/rooms/569535522778549660?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_AZQJVv%2BVe2yCi3ec&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,Apartamento ATOCHA - Junto Estación AVE,madrid,82,4.67,144,1,1,0
/rooms/18474323?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1705000428_QhM2GAgyWm%2BLo31V&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Suite con entrada independiente en Madrid,HAB. CON BAÑO. ROOM WITH BATH. BARRIO DE SALAMANCA,madrid,61,4.88,409,1,1,0
/rooms/39717480?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1705000428_IpGnzSKn4PUNFYG7&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,"Ático de lujo, Gran Vía, con terraza, spa y vistas",madrid,451,4.82,296,1,0,1
/rooms/1012954163535716821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000428_Onhiw%2FKhYiu1Jf%2BK&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Loft en Madrid,Nuevo Apt Madrid,madrid,65,4.8,5,1,0,1
/rooms/800520697745462796?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1705000428_prZh7ZhJKhPySS%2Fm&previous_page_section_name=1000&federated_search_id=7c878c50-3a93-4355-8919-7e6f83a2d38d,Apartamento en Madrid,4ºB - Ático Nuevo apartamento,madrid,202,4.93,56,1,0,1
/rooms/22305603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_KXc6jCU7eAvkerZR&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Moderno y luminoso apartamento en la Latina/Plaza Mayor,madrid,120,4.9,341,1,0,1
/rooms/53705702?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_KaQRCa%2FeLr6I5i%2Bu&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Loft en Puente de Vallecas,Estudio práctico y funcional.,madrid,64,4.77,13,1,1,0
/rooms/5097623?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1705000429_N85FKmHYWp4M6fr4&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Loft en Arganzuela,Loft luminoso cerca de Atocha con A/C,madrid,89,4.68,162,1,1,0
/rooms/40799979?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000429_GEC9H5mTel0Gg0OH&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Magnifico Apto en Plaza de España C/San Bernardino,madrid,84,4.53,64,1,0,1
/rooms/739050293075807067?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1705000429_j7eTozeFctOWpYTg&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apto. residencial en San Blas,Aquí duermes bien y de lujo ¡Mejor imposible!,madrid,116,4.89,57,1,1,0
/rooms/15842767?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000429_JumXk1yYn4sUCu9n&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Alojamiento en Aluche,Bonita habitación cerca de la Casa de Campo,madrid,40,4.7,57,1,1,0
/rooms/18649429?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1705000429_KNcKnlelQbiw5GaA&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Apartaestudio súper económico en Madrid Centro.,madrid,63,4.61,318,1,1,0
/rooms/22136657?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-13&check_out=2024-02-18&source_impression_id=p3_1705000429_k31hDlqHBjeJe5Ph&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Salamanca,Piso de moda cerca de IE en el Barrio Salamanca,madrid,109,4.92,153,1,0,1
/rooms/918758001233311409?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-06&check_out=2024-03-11&source_impression_id=p3_1705000429_rUBflkx2v84LTtW2&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Arganzuela,"Atocha, apartamento  céntrico, reformado.",madrid,79,4.74,19,1,1,0
/rooms/600786677931688944?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000429_1jHo8qFSFE6APh9X&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Carabanchel,Apartamento  madrileño único,madrid,64,4.74,46,1,0,1
/rooms/1028981217984966328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1705000429_MkRT6kIP9YFLdqgu&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Retiro,Lujoso Apartamento En El Corazón De Madrid,madrid,151,5.0,5,1,1,0
/rooms/46348987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000429_eONB0eWvO%2F2402jT&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Usera,Maria B,madrid,67,4.65,96,1,0,1
/rooms/853637600100347072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-11&check_out=2024-02-16&source_impression_id=p3_1705000429_Hd3dXrenAAbOQixD&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Chamberi,¡Vaya!,madrid,89,4.94,71,1,1,0
/rooms/45872701?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_m2ACR3JAaJHAMGrm&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Nuevo Apartamento junto a la Gran Vía de Madrid 2A,madrid,109,4.93,147,1,1,0
/rooms/26728651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1705000429_GAcdngWGpx1L9faq&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Tetuan,Práctico apartamento a 500m de Plaza de Castilla,madrid,72,4.68,145,1,1,0
/rooms/4708827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-12&source_impression_id=p3_1705000429_EQ%2BtzbpnrzeOAwi%2B&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Arganzuela,Apartamento 1 dormitorio c. terraza,madrid,78,4.68,133,1,1,0
/rooms/1834026?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-18&source_impression_id=p3_1704999434_0R%2B7QEAvDynNBVaY&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Barcelona Marta's Flat - SANTS (HUTB-008424‏),barcelona,80,4.68,235,2,1,0
/rooms/5483016?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999434_regPQz31a%2BG07YO9&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Fantastico piso con 65m² patio privado,barcelona,102,4.59,372,2,1,0
/rooms/2343336?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999434_Vrjp%2B4nOOw8LktFK&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Vivienda en Barcelona,Casa con terraza en el centro  BCN,barcelona,112,4.92,221,2,1,0
/rooms/21719962?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999434_7%2BUZFrQK855QGPTB&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Apartamento con terraza junto a la playa,barcelona,94,4.93,250,2,1,0
/rooms/22299664?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999434_jL4x6RwtoNJ55lr2&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Hospitalet de Llobregat,Apartamento Olala Vibe 3.2 | 15 minutos. Pl. España,barcelona,78,4.43,124,2,0,1
/rooms/940374?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999434_BGobUmArUWMtOQw7&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apto. residencial en Barcelona,piso moderno cerca plaza Glories,barcelona,121,4.88,453,2,1,0
/rooms/927418121223302860?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999434_UylxoxsSUdrR8An1&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Hotel en Barcelona,Habitación Doble con Cityview,barcelona,62,4.75,4,2,1,0
/rooms/926148200165392228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999434_YElekoAn6oPq%2BRCw&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Bonito estudio en El Poble-Sec y junto a Montjuïc,barcelona,82,4.68,28,2,1,0
/rooms/648385996962982846?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999434_BRbXozV714wJIN1E&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apto. residencial en Barcelona,CENTRO. ARC DEL TRIOMF. A 10 MIN A PIE DE TODO,barcelona,83,4.46,91,2,1,0
/rooms/829229988526268828?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999434_KadByspbSYWCF0hK&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Minicasa en Barcelona,Penthouse Loft con terraza privada,barcelona,105,5.0,13,2,1,0
/rooms/744153?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1704999434_kZ%2BdEDZyE8vBrSRA&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Estudio de la Sagrada Familia,barcelona,72,4.77,576,2,1,0
/rooms/1478299?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999434_RWNA9B2D%2B9oJJZQA&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Loft en Barcelona,Un espacio con encanto en Barcelona,barcelona,79,4.83,535,2,1,0
/rooms/933982787533194346?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999434_9bAl7P68pKWSXH5h&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,42REA507 - Nuevo apartamento de 1BR al lado del centro de la ciudad,barcelona,90,4.92,13,2,0,1
/rooms/917186362082260420?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999434_TD1bWjg3mpZyS%2FQu&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Apartamento cerca Playa,barcelona,93,4.85,34,2,1,0
/rooms/24324746?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999434_b9Qg9j8r%2FB4hO%2F2V&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Precioso Apartamento en Barcelona *Bcn* B02,barcelona,75,4.47,32,2,0,1
/rooms/588268?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-27&source_impression_id=p3_1704999435_%2FS3EurUGBSLndt7w&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Loft en Barcelona,Apartamento tipo loft cerca de la Sagrada Familia,barcelona,92,4.76,396,2,1,0
/rooms/1044244447644308072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-11&check_out=2024-02-16&source_impression_id=p3_1704999435_3iWQ4PmFZDN6d40k&previous_page_section_name=1000&federated_search_id=3418b8ac-6e34-48dc-b4f9-432149edda01,Apartamento en Barcelona,Apartamento entero Camp Nou,barcelona,94,5.0,4,2,1,0
/rooms/2078332?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999436_oVmrEZH6J1VnG8jN&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,Bonito apartamento en Gracia,barcelona,101,4.75,413,2,1,0
/rooms/1429236?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999436_E78bNkbGYDlQEjFZ&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,Acogedor apartamento en el Eixample HUTB-006625,barcelona,104,4.79,209,2,0,1
/rooms/18572961?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999436_%2Bs7vDo8N1RdWO2Xy&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,"Estudio luminoso y céntrico, Rambla, climatización",barcelona,125,4.54,806,2,0,1
/rooms/2199431?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999436_GfPVaklJX0nPf0Vm&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,La Terraza Arc de Triomf - Limpieza Profesional,barcelona,171,4.8,210,2,1,0
/rooms/1331957?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999436_uFTK6dbxBKzcb1if&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,Luminoso Piso (2 dormitorios),barcelona,129,4.91,198,2,1,0
/rooms/971658611130214646?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999436_hL%2F9LH7Iavq%2BPi3L&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,¡Acogedor y soleado! El corazón de Barcelona,barcelona,80,4.38,8,2,1,0
/rooms/24323897?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999436_%2B%2F1wk9TcXMIjhVaE&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Loft en Barcelona,Precioso Loft en Barcelona *Bcn* A03,barcelona,75,4.57,30,2,0,1
/rooms/942410?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-19&source_impression_id=p3_1704999436_xj5t7OMM7ETc%2FBZE&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,APARTAMENTO EN diagonal con parking,barcelona,147,4.96,214,2,0,1
/rooms/1003714632675392151?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999436_BH5P7Ac63Op8oxYG&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Vivienda en Barcelona,Chalet Mar & Montaña,barcelona,77,4.92,12,2,1,0
/rooms/19536710?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-11&check_out=2024-02-16&source_impression_id=p3_1704999436_mULUQDqsTGTKDVxI&previous_page_section_name=1000&federated_search_id=ac56628c-70e8-4444-9cfd-5b3822fb17b2,Apartamento en Barcelona,"Olivera, balcón, Plaza España, La Fira",barcelona,82,3.86,44,2,0,1
/rooms/2557934?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1704999437_fg%2BHQR7leCSc1yEe&previous_page_section_name=1000&federated_search_id=ff566d23-c8c7-4599-b18d-798d72f7135c,Loft en Barcelona,TRANQUILO&CENTRICO APTO. POBLE SEC,barcelona,137,4.87,344,2,1,0
/rooms/942410?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-19&source_impression_id=p3_1704999437_KmLtfpLsW6kcRy0V&previous_page_section_name=1000&federated_search_id=ff566d23-c8c7-4599-b18d-798d72f7135c,Apartamento en Barcelona,APARTAMENTO EN diagonal con parking,barcelona,147,4.96,214,2,0,1
