apartment_id,name,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city,insert_date,bookable_False,bookable_True,mes,Estacion
18993315,CH9! DUPLEXHome!,4,2,1,2,43,12,1125,5,18,21,271,7,97,10,10,10,10,9,10,0.57,madrid,2018-07-10,0,1,7,verano
36300145,"SOL, HABITACION DOBLE (1E)",2,2,1,1,300,1,1125,28,58,88,363,41,77,8,9,8,8,10,8,3.29,madrid,2020-07-17,0,1,7,verano
3879404,"Muy centrico, Nuevo, Junto al metro",5,1,3,3,125,2,1125,13,30,37,295,10,86,9,9,9,10,10,9,0.32,barcelona,2017-05-07,0,1,5,primavera
27154808,017 MOLINO 3.3,6,2,3,7,68,1,1125,14,41,71,316,1,80,8,10,10,10,10,10,1.0,barcelona,2018-09-11,0,1,9,verano
36307549,Luxury next to Madrid's Central Park,8,4,4,7,49,1,1125,15,41,71,145,2,90,10,10,10,10,10,10,2.0,madrid,2019-09-19,0,1,9,verano
20419267,Amplio piso bien comunicado con playa WiFi gratis.,7,1,3,4,30,1,1125,29,45,47,47,42,91,9,9,9,9,8,9,1.95,valencia,2019-12-31,1,0,12,otoño
7817899,Great location with cozy terrace!,2,3,1,1,24,2,7,7,28,49,49,224,90,9,9,10,10,10,9,4.17,barcelona,2020-01-10,1,0,1,invierno
25342306,La Mandala | Steps from Parque de Debod & Gran Via,4,2,2,3,133,30,1125,18,48,78,353,5,96,10,10,10,10,10,10,0.23,madrid,2020-04-17,0,1,4,primavera
13575342,Sunny central bedroom in Malasaña,2,2,1,1,41,3,1125,17,26,26,26,60,96,10,10,10,10,10,10,3.16,madrid,2018-01-17,1,0,1,invierno
679664,1 HAB. INDIVIDUAL EN BARCELONA,1,1,1,1,55,1,1125,30,60,90,365,8,95,10,10,10,10,9,9,0.17,barcelona,2018-04-12,0,1,4,primavera
6139692,Designer Ensuite Room in Loft near Center & Beach,3,1,1,2,90,2,1125,30,60,90,365,31,95,10,9,10,10,9,9,1.02,barcelona,2017-12-09,1,0,12,otoño
32662927,Beautiful Design Apartment in VALENCIA center,4,1,2,4,75,2,1125,21,33,48,172,50,98,10,10,10,10,10,10,4.08,valencia,2020-03-26,0,1,3,invierno
23167066,"Buhardilla San Isidro, Latina, PlazaMayor(VT-7880)",2,1,1,2,42,2,1125,0,0,0,0,73,99,10,10,10,10,10,10,2.17,madrid,2020-12-17,1,0,12,otoño
2870693,BEAUTIFUL PENTHOUSE IN THE CENTER,4,2,2,2,201,2,1125,0,0,0,1,104,98,10,10,10,10,10,10,4.23,barcelona,2017-09-12,1,0,9,verano
15055155,Amplio piso 2hab - 78m2 cerca gran parque + uni,5,1,2,3,55,3,30,1,17,47,47,69,95,10,9,10,10,9,9,1.81,madrid,2019-11-09,1,0,11,otoño
21853,Bright and airy room,1,1,1,1,17,4,40,0,0,0,162,33,92,9,9,10,10,8,9,0.52,madrid,2020-01-10,1,0,1,invierno
16393729,BONITO ESTUDIO EN GRAN VIA (CALLE FUENCARRAL),2,1,1,1,40,1,30,0,0,0,54,292,79,8,8,9,9,10,8,6.42,madrid,2020-09-13,0,1,9,verano
10807501,ATICO PENTHOUSE CENTRO.GRAN VIA,3,1,2,2,120,1,1125,23,50,76,349,15,95,10,10,10,10,10,10,1.21,madrid,2017-03-06,1,0,3,invierno
31666053,Big Apartment 2 Bedrooms & 2 Bathrooms. Chamberí,6,2,2,4,303,1,1125,19,47,75,249,7,97,10,10,9,10,10,10,0.42,madrid,2020-07-17,0,1,7,verano
16425293,Duplex Blue in La Sagrera,2,1,1,2,35,31,1125,16,46,72,72,2,100,10,10,10,10,10,10,0.1,barcelona,2018-11-07,1,0,11,otoño
20931353,Near Paradis.,4,1,1,2,38,1,30,5,6,6,6,81,91,10,9,10,10,10,9,4.39,valencia,2019-03-31,0,1,3,invierno
1196447,Camp Nou Stadium Apartment,6,1,3,5,109,3,1000,15,31,58,238,15,87,9,8,9,9,8,8,0.36,barcelona,2019-03-08,0,1,3,invierno
20067919,Habitación privada grande lugar céntrico,3,1,1,2,27,2,1125,17,17,23,298,8,85,9,8,9,9,8,8,0.93,barcelona,2018-06-09,0,1,6,primavera
16358569,APARTAMENTO EN EL CENTRO,2,1,1,1,58,1,1125,29,59,89,364,3,87,9,7,9,9,10,8,1.41,madrid,2017-03-06,1,0,3,invierno
17211188,Beautiful apartment Born-Barceloneta,5,2,2,2,100,2,1125,9,26,49,131,8,100,10,9,10,10,10,10,0.68,barcelona,2018-04-12,1,0,4,primavera
10442879,Rustichic Apartment. Madrid Center.,4,1,1,2,80,1,3,15,45,75,75,24,98,10,10,10,10,10,10,1.61,madrid,2017-04-08,1,0,4,primavera
20629123,Cozy & Comfortable Flat in Madrid Center (5 pax),4,1,2,2,61,3,1125,5,18,42,71,33,93,10,9,10,10,9,9,2.93,madrid,2018-08-14,1,0,8,verano
9422043,Amazing Sagrada Familia apartment 51,4,1,1,2,129,2,1125,23,46,75,183,14,94,9,9,10,10,10,9,0.44,barcelona,2019-01-14,0,1,1,invierno
582364,Spectacular Modern Uptown Duplex,11,3,4,7,175,2,1125,3,3,5,202,286,97,10,10,10,10,10,10,3.44,barcelona,2019-05-14,0,1,5,primavera
22878458,Brand New Amazing 3BD 2BD Gran Vía-Malasaña,7,2,3,5,210,2,999,10,22,39,125,49,95,10,9,10,10,10,9,3.16,madrid,2019-05-14,0,1,5,primavera
29010745,"Madrid, Centro, GREAT LOCATION! Cozy Double Room",2,2,1,1,38,2,1125,0,0,0,0,43,99,10,10,10,10,10,10,1.79,madrid,2020-10-17,1,0,10,otoño
37645580,Hab. doble con baño privado y terraza en Barcelona,2,1,1,2,50,1,1125,20,43,67,67,11,96,9,9,10,10,10,9,5.0,barcelona,2019-11-09,0,1,11,otoño
7453345,Apartment in Gracia with garden,5,1,2,4,125,4,1125,0,0,0,0,1,80,8,8,10,10,8,8,0.04,barcelona,2017-10-07,1,0,10,otoño
22409839,Habitacion grande cerca de famoso Parque Guell,2,1,1,2,30,3,1125,4,8,17,37,19,97,10,10,10,10,8,10,3.0,barcelona,2018-07-10,0,1,7,verano
34697452,New! Amazing  apartment next to Gran Via,6,2,3,3,120,2,1125,22,39,52,94,10,100,10,10,10,10,10,10,4.62,madrid,2019-08-12,0,1,8,verano
4648324,New Beach Apartment with Pool (982),6,1,2,4,168,3,1125,29,59,89,364,1,100,10,10,10,10,10,8,0.16,barcelona,2017-02-09,1,0,2,invierno
33799766,Habitacion doble con encanto en Ruzafa!,2,1,1,2,25,4,1125,0,0,28,28,9,87,9,8,10,9,10,9,1.19,valencia,2019-11-30,1,0,11,otoño
30536211,Open the Shutters for Views of the Imposing Teatro Real,7,2,3,4,250,2,1125,4,7,23,298,25,98,10,10,10,10,10,10,4.66,madrid,2019-06-07,0,1,6,primavera
11486871,Habitacion doble,2,1,1,1,55,1,1125,28,58,88,363,2,80,10,10,8,8,10,10,0.13,barcelona,2017-09-12,1,0,9,verano
30493550,"Air Conditioned , A Master bedroom",3,3,1,2,95,1,30,27,57,87,362,18,99,10,10,10,10,10,9,1.11,barcelona,2020-06-13,1,0,6,primavera
23457582,Precioso apartamento,4,1,1,2,100,2,1125,8,10,19,294,6,93,10,10,10,10,10,10,0.48,madrid,2019-04-11,1,0,4,primavera
19294912,TOURIST ZONE (PUERTA DEL SOL) WITH HEATER (4),2,2,1,1,19,1,1125,15,15,15,15,84,84,9,8,9,9,10,8,4.67,madrid,2018-12-10,1,0,12,otoño
19406810,Habitación en el centro!!,2,1,1,2,45,1,1125,0,0,0,0,2,100,10,10,10,10,10,9,0.13,madrid,2018-10-10,1,0,10,otoño
9891769,Tout confort entre amis ou famille,6,2,3,4,75,2,1125,6,21,34,169,72,97,10,10,10,10,9,9,1.95,valencia,2019-03-31,1,0,3,invierno
32681308,Cozy apartment near Turia park/Old town.розовая,2,1,1,1,21,3,1125,20,50,80,80,16,86,9,9,9,9,8,8,1.98,valencia,2019-10-31,0,1,10,otoño
17454279,Urban Apartment,4,1,2,2,65,2,30,5,16,26,95,108,97,10,10,10,10,9,10,4.7,madrid,2019-02-06,0,1,2,invierno
35047767,"ЯРКАЯ И СЕМЕЙНАЯ, 2 СПАЛЬНИ - АЛАМЕДА",5,2,2,3,88,3,1125,0,0,0,204,22,97,10,10,10,10,10,10,1.17,valencia,2020-12-21,0,1,12,otoño
18851297,LOVELY ROOM! TU HABITACION PRIVADA EN MADRID,3,2,1,3,35,1,1125,0,0,11,11,5,73,7,7,7,7,7,7,0.26,madrid,2019-12-10,1,0,12,otoño
16908827,WIFI+2PERSONAS+CENTRO+CALEFACCION,2,1,0,1,37,1,1125,3,14,30,31,11,85,9,9,10,10,10,8,6.0,madrid,2017-04-08,0,1,4,primavera
15163885,01. PRIVATE ROOM W/BATHROOM AT City Center,2,1,1,1,40,2,1125,0,0,0,0,60,93,10,10,10,10,10,9,1.48,madrid,2020-03-17,0,1,3,invierno
7137292,Sagrada Familia Terrace Penthouse 2 BR - Licensed,4,2,2,2,125,4,30,8,14,39,295,88,93,9,9,10,10,10,9,1.96,barcelona,2019-04-10,0,1,4,primavera
6814503,Loft up to 4. Private Terrace HUTB 013021,4,1,1,4,106,2,1125,0,0,0,152,11,89,10,9,9,10,9,8,0.55,barcelona,2017-02-09,0,1,2,invierno
14078662,Casa para 7 con piscina y padel!,7,3,4,7,130,5,1125,0,0,0,267,2,50,6,4,7,5,10,5,0.08,madrid,2018-09-11,1,0,9,verano
33095262,Comfortable & Sunny Room with Private Balcony,2,1,1,1,43,2,100,0,0,0,0,43,93,10,10,10,9,10,9,3.24,barcelona,2020-05-11,0,1,5,primavera
24678578,DELUXE Double Room in Sol-Opera,2,2,1,1,46,1,1125,15,38,68,294,178,92,9,9,9,9,10,9,8.14,madrid,2020-02-18,0,1,2,invierno
23648479,Beautiful Room in The Centre,2,1,1,1,40,3,1125,0,0,0,0,2,80,10,6,10,10,10,10,0.08,barcelona,2020-05-11,1,0,5,primavera
22198896,plaza españa apartment,4,1,1,2,80,2,1125,0,3,6,6,29,93,10,9,10,10,10,9,1.15,madrid,2020-02-18,0,1,2,invierno
37213661,Super Room in the RAVAL. Libre de coronavirus.,2,2,1,1,30,2,7,30,60,90,365,30,97,10,9,10,10,9,10,1.73,barcelona,2021-01-12,0,1,1,invierno
22900573,Luxury Flat in Moncloa - Piso Lujo Moncloa,4,1,2,3,33,2,30,16,44,69,69,100,96,10,10,10,10,10,10,4.89,madrid,2019-10-16,0,1,10,otoño
5677523,Loft D a un paso de Ifema Madrid,9,3,5,8,145,2,365,11,39,66,211,133,95,10,10,10,10,9,9,2.39,madrid,2019-10-16,0,1,10,otoño
15262802,"1554 - AB Passeig de Gràcia Pelai - Modern City Centre Apartment with Balcony, Steps from Plaça de Catalunya",7,1,2,5,77,3,330,10,23,50,306,29,86,9,9,8,9,10,9,1.22,barcelona,2018-12-10,0,1,12,otoño
26620739,Maritim Apartment with Terrace,3,1,1,2,79,2,1125,11,23,27,92,41,98,10,10,10,10,10,10,4.23,valencia,2019-05-01,0,1,5,primavera
16287474,MATADERO -MADRID 5,4,1,1,2,65,2,30,22,35,59,133,45,88,10,10,10,10,9,9,1.7,madrid,2019-03-08,1,0,3,invierno
22387801,Cozy sunny room for 3! Beach! I XR,3,1,1,2,13,1,1125,22,52,82,352,25,84,8,9,9,9,8,8,4.03,barcelona,2018-07-10,0,1,7,verano
11220830,Double room gracia IIffzźzss,2,2,1,1,55,2,1125,1,1,1,123,135,91,9,9,9,9,9,9,2.48,barcelona,2020-08-24,0,1,8,verano
18762580,Pretty Apartament!,2,1,1,1,50,2,1125,3,11,18,283,102,93,10,10,10,10,10,9,3.99,barcelona,2019-07-10,1,0,7,verano
222753,House near City Arts+Wi-fi,3,1,2,2,31,2,365,30,60,90,365,172,86,9,9,10,9,9,9,1.56,valencia,2020-11-10,1,0,11,otoño
40443094,COZY FLAT 4 PEOPLE +WIFI,4,1,1,2,40,3,180,0,0,10,282,1,100,10,10,10,10,10,10,0.17,madrid,2020-06-13,0,1,6,primavera
21507647,Puerta del Sol+ BEDS+ WC+ SAFEBOX+ WIFI,8,7,1,8,15,1,1125,1,1,1,1,13,85,9,10,9,9,10,8,0.39,madrid,2020-07-17,1,0,7,verano
22185535,Habitación confortable en estudio artístico,1,1,1,1,25,2,1125,3,3,3,77,44,97,10,10,10,10,10,10,4.13,barcelona,2018-12-10,0,1,12,otoño
29923012,TH Torres Serranos B,6,1,2,3,58,1,1125,0,0,0,0,2,60,8,10,10,9,10,8,0.64,valencia,2019-12-31,0,1,12,otoño
6656626,Vivienda San Martín I,4,1,1,1,65,3,31,13,26,32,303,270,99,10,10,10,10,10,10,4.7,valencia,2020-02-29,0,1,2,invierno
3291065,Marina double room,2,1,1,1,25,2,21,29,59,89,179,203,94,10,10,10,10,10,9,4.11,barcelona,2020-06-13,1,0,6,primavera
15306390,Cosi Room at the City Center per long term rent,1,2,1,1,20,75,1125,0,0,0,166,4,90,9,9,10,10,10,8,0.16,barcelona,2019-01-14,1,0,1,invierno
35840885,Valencia Beach Room Malvarrosa La Patacona II,1,1,1,1,22,1,6,0,0,0,0,18,91,9,9,10,9,9,9,1.07,valencia,2020-11-10,1,0,11,otoño
21279225,DulceHogar,1,1,1,1,25,5,1125,0,0,0,254,17,94,10,10,10,9,9,10,1.14,barcelona,2019-03-08,1,0,3,invierno
22353005,Quiet & bright in Eixample close P. de Gracia av.,5,2,3,5,69,32,1125,0,0,0,133,1,100,10,10,10,10,10,10,0.16,barcelona,2018-12-10,1,0,12,otoño
