nombre,precio_por_noche,review,rating,ciudad,Precio_casa,numero_noches
Bonita y amplia habitación Parque del retiro!,25,2,100,madrid,152465,90
Apartamento Centro Gran Vía,74,58,97,madrid,152465,90
Holiday apartment in the heart of Madrid,60,9,88,madrid,152465,90
Apartamento Rústico Madrid Centro!!,120,13,92,madrid,152465,90
Peaceful Studio in Madrid downtown area - Chueca,41,40,99,madrid,152465,90
Best location - Bright and cosy room in Sol,59,44,99,madrid,152465,90
Casa Plaza Neptuno- Room En suite.,48,194,89,madrid,152465,90
"Penthouse Plaza Santa Ana 90 sq.m,6 p,2 BR, 2Baths",106,29,92,madrid,152465,90
COMFORTABLE APARTMENT IN THE CENTER OF BARCELONA,90,126,96,barcelona,197152,100
GENUINE | MODERN FLAT HEART OF MADRID+WIFI & A/C,79,38,96,madrid,152465,90
¡BONITO Y ACOGEDOR APARTAMENTO!,86,1,100,valencia,196697,45
Ático con Terraza y Maravillosas Vistas,95,3,100,madrid,152465,90
Park River Condo,63,20,96,madrid,152465,90
"Double room in Chueca, with private bathroom F 06",45,141,92,madrid,152465,90
Cozy Beutiful  Bedroom,30,17,89,barcelona,197152,100
Cosy house in Paralel! For 4!,99,6,100,barcelona,197152,100
"Habitacion cerca de avenida parallel, Barcelona.",45,2,90,barcelona,197152,100
"Habitación doble en Malvarrosa, 5min de la playa",55,6,93,valencia,196697,45
5 Large room with private bath AC Wifi Ramblas,33,3,93,barcelona,197152,100
Charming Apartment in Valencia City Center,65,128,97,valencia,196697,45
BWH Gracia 1 3,135,5,72,barcelona,197152,100
Big and beautiful room in the centre of the city,35,11,93,barcelona,197152,100
100% RECOMENDED. GOOD HOST. WALK EVERYWHERE. WIFI,110,421,94,barcelona,197152,100
"Cosy room, beach 10min walk, 20mt to metro llacuna",39,21,96,barcelona,197152,100
Charming flat in the center of Madrid.,59,11,96,madrid,152465,90
Diapason Lofts,65,12,90,madrid,152465,90
Dreamy flat sun beach relax-Bcneta (32 nit),33,2,100,barcelona,197152,100
Great apartment near to Parque del Retiro,114,1,100,madrid,152465,90
Moderno duplex a estrenar - WINDROSE 5,41,94,92,madrid,152465,90
Habitación privada en Madrid,18,10,96,madrid,152465,90
Newly renovated design loft CHUECA 3 IZQ,49,228,83,madrid,152465,90
AMAZING LOCATION DESIGN APARTMENT,69,157,87,barcelona,197152,100
Estudio en el corazón de Chamberí,35,108,87,madrid,152465,90
Cozy and sunny attic Gracia,37,40,99,barcelona,197152,100
APARTAMENTO A 100m de la PUERTA del  SOL,51,5,100,madrid,152465,90
"Double Gran Via Medium, Breakfast Included",77,2,100,barcelona,197152,100
2388 - AB Margarit P-2 - Spacious 3-bedroom Apartment with a Private Terrace in Poble Sec,100,1,100,barcelona,197152,100
Conoce Barcelona con una estancia acogedora,35,2,100,barcelona,197152,100
Superior Triple  Room,49,1,100,barcelona,197152,100
Bonito apartamento en Gran Via,70,5,68,madrid,152465,90
2428 - Plaza Cataluña Luxury Apartment 1-2,77,2,100,barcelona,197152,100
Studio 2 pax in Born,90,81,95,barcelona,197152,100
Beach studio Casilda's Blue,90,9,98,barcelona,197152,100
Habitación en el centro de Barcelona,19,72,88,barcelona,197152,100
Lovely & Elegant 3Bed in El Retiro - Madrid Center,113,10,88,madrid,152465,90
"MALASAÑA, HEART OF MADRID",44,346,81,madrid,152465,90
"Luminosa habitación 20m2 en Barrio Salamanca, Goya",25,10,100,madrid,152465,90
UD - MA31 Suite with terrace (1BR) 3A - MID TERMS RENTALS,46,1,100,barcelona,197152,100
ATOCHA/CÓNDE DE CASAL/ PACÍFICO,45,148,88,madrid,152465,90
PL REAL (Sq) PENTHOUSE Rooftop,65,578,92,barcelona,197152,100
2 BR Apartment ideal for families,115,4,75,barcelona,197152,100
Outstanding Location : Royal Palace & Opera- A/C,68,112,98,madrid,152465,90
Bedroom with private bathroom - Malvarrosa beach.,50,44,97,valencia,196697,45
Cozy & nice apartment in the center of Barcelona.,110,3,93,barcelona,197152,100
Shared Flat in Delicias in August/September,30,3,100,madrid,152465,90
Your privileged view from Gracia,40,17,98,barcelona,197152,100
Beautiful Roof Top Apartment with 2 Terraces,135,31,93,barcelona,197152,100
Habitación Pza universidad-Cataluña,49,130,97,barcelona,197152,100
Habitación Doble en Barcelona Centro -1-,52,89,96,barcelona,197152,100
Room in Madrid Center whit WIFI,25,156,73,madrid,152465,90
Private room in Penthouse with terrace,63,23,100,barcelona,197152,100
Pintoresco piso,85,11,85,barcelona,197152,100
"Habitación doble en El Born,con ventana exterior",47,38,96,barcelona,197152,100
El piso se encuentra muy céntrico barrio BORN,83,1,80,barcelona,197152,100
Residencia de estudiantes céntrica,39,1,80,madrid,152465,90
BEACHFRONT  amazing sea & city views DOWNTOWN,99,1,100,barcelona,197152,100
NiceRoom in the GreenHeart of BCN,48,90,95,barcelona,197152,100
Our special corner in Gracia!,49,9,100,barcelona,197152,100
Preciosa habitación en la latina.,50,53,95,madrid,152465,90
Cute flat near the Port and Ramblas.,120,26,98,barcelona,197152,100
★Ruzafa/City Center★Cozy|Sunny|C-Air|Parking+11€/d,75,43,96,valencia,196697,45
CHIC & CHEAP ;),80,38,97,barcelona,197152,100
Cabanyal Star,100,104,89,valencia,196697,45
New interior studio Minas,100,1,100,madrid,152465,90
Duplex in Barceloneta 1!,55,2,100,barcelona,197152,100
Apt. Puerta del Sol  Plaza Mayor,85,12,82,madrid,152465,90
Private room with private toilet,50,13,91,barcelona,197152,100
Habitación individual con baño compartido,16,10,98,valencia,196697,45
Private double room in loft with amazing terrasse,60,2,60,barcelona,197152,100
BedRoom Borne,50,6,100,barcelona,197152,100
Great apartment in the center with terrace,155,68,95,barcelona,197152,100
room in city center,27,19,88,barcelona,197152,100
nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT!!,40,9,71,barcelona,197152,100
Individual room + private bathroom in penthouse,25,3,100,barcelona,197152,100
Malasaña&Chueca rooftop new studio,42,10,98,madrid,152465,90
Habitación BARCELONA FORUM,28,23,98,barcelona,197152,100
Central comfortable apt Born 2.1,27,2,100,barcelona,197152,100
Malasaña Centric - MADFlats Collection,108,5,88,madrid,152465,90
Penthouse Loft in Heart of Bcn,70,151,97,barcelona,197152,100
Habitación Individual privada con WIFI,17,24,84,barcelona,197152,100
Balmes Central fully renewed apartment,100,67,84,barcelona,197152,100
BARCELONA LEMON,38,1,80,barcelona,197152,100
"Cozy studio apt by La Rambla, AC, WiFi, downtown",65,1,100,barcelona,197152,100
DOWNTOWN BEAUTIFUL LOFT,46,6,85,valencia,196697,45
Habitacion Casa 87 mts “Desayuno incluido 1er día”,30,19,98,madrid,152465,90
Habitación individual Centro de Barcelona,30,2,100,barcelona,197152,100
Nice and quiet 2 bedroom apartment,170,66,90,barcelona,197152,100
Light queen room. St Gervas-Gracia,65,25,95,barcelona,197152,100
"Easy room 5min from Pl Esagne, 35mbit/s Internet",30,30,87,barcelona,197152,100
Painter's studio in Poble Sec,50,20,83,barcelona,197152,100
"Habitación a5 min de Las Ventas, a 20 de Gran Vía",19,9,98,madrid,152465,90
HABITACIÓN Estación de SANTS delante  METRO,22,3,100,barcelona,197152,100
Spacious & Cosy 3bed3bath in Madrid City Center,121,23,90,madrid,152465,90
Gran Vía (centre) Nice loft+terrace,66,409,98,madrid,152465,90
Habitación individual céntrica.,19,8,88,barcelona,197152,100
Dos habitaciones muy cerca de Cuatro Caminos,40,50,94,madrid,152465,90
Duplex in Barcelona City Center and access to pool,70,6,80,barcelona,197152,100
Las rambles habitation 1 (with bathroom),55,9,71,barcelona,197152,100
casa duplex independiente playa valencia,54,13,95,valencia,196697,45
Lovely 2bedroom apartment,124,1,100,madrid,152465,90
"Stylish, very central, bright, AC, daily cleaning!",170,11,93,barcelona,197152,100
"Habitación, como en casa!!",22,2,100,madrid,152465,90
BCN Luxury,195,104,100,barcelona,197152,100
"Quiet & Family, sea views near Ramblas",300,152,92,barcelona,197152,100
"Spacious, bright, cute, clean and well connected",79,13,98,madrid,152465,90
"Precioso Apartamento de 2 HB, Sol, C/Colegiata",110,166,92,madrid,152465,90
Apartamento Gran Vía Lux,190,89,94,madrid,152465,90
***Great Quadruple Room in Heart of Madrid***,36,6,70,madrid,152465,90
DOUBLE BEDROOM 1P/2P - POBLE SEC / PARALEL,29,7,94,barcelona,197152,100
NAVIDADES EN BARCELONA ! CERCA DEL MAR,80,7,93,barcelona,197152,100
Superior Studio in the Heart of Madrid,76,3,87,madrid,152465,90
Floor in the center of Madrid,35,2,80,madrid,152465,90
Travel to Barcelona 1,18,24,83,barcelona,197152,100
PUERTA DEL SOL LA PAZ MARVELLOUS PENTHOUSE,119,52,93,madrid,152465,90
Gran apartamento Plaza de España,190,44,100,madrid,152465,90
Look no further. This is your place in Barcelona!,100,9,93,barcelona,197152,100
"GRAN VIA, CHUECA, BEST LOCATION! ATTIC TERRACE !",49,284,95,madrid,152465,90
Apartamento  centro Valencia,75,35,94,valencia,196697,45
Bright room near Sagrada Familia,30,5,85,barcelona,197152,100
Beautiful Room in the heart of the center,23,2,90,madrid,152465,90
1908 - AB Vila i Vilá Apartment 4-1 - Lovely Apartment with a Communal Roof Terrace near Las Ramblas,400,34,80,barcelona,197152,100
NEW STYLISH LOFT IN HIP AND QUAINT RUZAFA,29,91,94,valencia,196697,45
Cozy Room in beautiful flat,27,9,91,barcelona,197152,100
Double room with bathroom.,50,21,82,barcelona,197152,100
Colorful and lovely in Amazing Location *Palacio*,90,6,100,madrid,152465,90
There’s No Place Like Madrid!,20,5,68,madrid,152465,90
6 Bed Mixed Dorm Ensuite,70,6,80,barcelona,197152,100
BARCELONA | 1 BEDROOM APT WITH BALCONY¦,198,15,96,barcelona,197152,100
FUN SLEEP IV,35,17,91,madrid,152465,90
Apto. Plaza España,100,7,97,madrid,152465,90
Apartamento en pleno centro de Madrid,94,89,95,madrid,152465,90
Casa en Pío XII,137,25,94,madrid,152465,90
Habitación privada con baño,30,14,97,barcelona,197152,100
Apartamento reformado y bien comunicado,60,112,96,madrid,152465,90
Best location: walking distance to everything,125,1,80,barcelona,197152,100
Confortable apartamento con WI-FI !!!,24,62,90,valencia,196697,45
Habitación privada con litera,35,7,91,barcelona,197152,100
Habitación individual en plaza Asamblea de Madrid,35,2,100,madrid,152465,90
HABITACION CONFORTABLE RODEADA DE AREAS VERDES.,20,16,93,madrid,152465,90
"En el mismo centro, un oasis acogedor",79,39,98,madrid,152465,90
"Luxury 4 bed/5 bath flat, 5 min from Pg de Gracia",387,85,93,barcelona,197152,100
Down-town historical flat,139,5,100,barcelona,197152,100
BARCELONA BEACH. PORT VELL,87,1,100,barcelona,197152,100
Bonita habitacion con baño muy bien comunicada,29,4,80,barcelona,197152,100
Estudio en pleno centro de Madrid.,90,5,93,madrid,152465,90
"Mozart, Friendly Rentals",65,22,89,barcelona,197152,100
Private room in detached house,40,104,100,madrid,152465,90
Fantastico y centrico apartamento 12,139,10,94,barcelona,197152,100
Espacioso piso entero en Malasaña,61,40,87,madrid,152465,90
Apartamento -Zona Rios Rosas,90,15,93,madrid,152465,90
Conexión Madrid (A1) WI-FI,22,53,92,madrid,152465,90
Stylish loft in Rambla del Raval,193,9,83,barcelona,197152,100
Large Bedroom with Private Bathroom,75,15,100,barcelona,197152,100
Close to the heart of the city!,62,254,97,barcelona,197152,100
Ático  con terraza a 100m de  Ramblas Barcelona,45,4,100,barcelona,197152,100
Mediterranean Central flat in Born,80,33,82,barcelona,197152,100
Luxury apartment GRAN VIA / CALLAO,190,146,94,madrid,152465,90
Habitacion doble cerca de Estacion del Norte!,90,5,92,valencia,196697,45
"Habitacion ""Big King"" privada",20,8,88,madrid,152465,90
Igualada Gracia Apartment,75,21,90,barcelona,197152,100
Habitación doble en atico. Luminosa y con terraza.,42,1,100,barcelona,197152,100
APARTAMENTO  GRAN VIA NINE,125,35,80,madrid,152465,90
Habitación Luminosa en Madrid Centro,45,5,92,madrid,152465,90
Estudio Malasaña Palma,38,377,84,madrid,152465,90
Luminoso e ideal para grupos!,58,74,89,barcelona,197152,100
Centric Penthouse With Large Terrace & Cinema,32,15,95,madrid,152465,90
Apartment with Private Terrace Park Güell and pool,80,8,73,barcelona,197152,100
GREAT CENTRAL ROOM IN BARRIO GÓTICO...,33,25,68,barcelona,197152,100
Elegant Centric Attic WIFI Car Park,85,103,94,barcelona,197152,100
"Luxury & Bright, Central Apartment",99,210,92,madrid,152465,90
Well located room,23,5,95,madrid,152465,90
"LONGTERM welcome-New,Central,100m² for 1-6 Persons",120,6,100,madrid,152465,90
Be Mate Plaza España Oasis 402,113,4,95,madrid,152465,90
Apartamento Ciudad de las Artes y las Ciencias,65,31,85,valencia,196697,45
Bonito y acogedor piso en Justicia,105,14,97,madrid,152465,90
Beautiful apartment in Gran Vía,120,1,100,madrid,152465,90
Special Room Plaza Universitat.,34,1,80,barcelona,197152,100
Room with bunk bed for 2!! MN,25,5,96,barcelona,197152,100
Centric apartment with terrace,49,50,90,barcelona,197152,100
Cosy and spacious room with a balcony at Poble Sec,55,4,95,barcelona,197152,100
"PLAZA TOROS, Modern and Cozy Apartment in Madrid",60,15,99,madrid,152465,90
"Luxury Apartment Metro Barceloneta, AC",180,2,70,barcelona,197152,100
with aircond near bus aeroport and train station,44,28,96,barcelona,197152,100
MADRID - SANCHINARRO,32,15,93,madrid,152465,90
-- DOUBLE ROOM IN BEAUTIFUL DUPLEX --,32,56,94,madrid,152465,90
Nice room for 2 people with balcony!,39,15,91,barcelona,197152,100
Axel Premium with Breakfasts - 2 Pax,145,1,100,madrid,152465,90
Charm and quiet room,60,33,99,barcelona,197152,100
Cool Room in Borne (near Ghotic),41,42,96,barcelona,197152,100
Deal!! Room in Barcelona Center,24,101,84,barcelona,197152,100
Cosy and near to all.,59,5,100,madrid,152465,90
Private Room Lidia,40,18,93,barcelona,197152,100
Sunny attic duplex flat with terrace next to Sol,79,108,91,madrid,152465,90
"Private room WIFI, near to Sagrada Familia",27,68,97,barcelona,197152,100
Cute apart.w/terrace next to Parque Guëll & center,45,4,100,barcelona,197152,100
GRAN VIA chic & chill  WIFI-A/C,66,31,91,madrid,152465,90
Desinfectado con Rayos UVA,122,14,89,valencia,196697,45
Single Room with Balcony in Center,27,1,100,barcelona,197152,100
Oasis near the centre and the beach,43,218,97,barcelona,197152,100
Sunny appartement next to the swimming pool,35,61,89,valencia,196697,45
PLATANEROS - BRIGHT CENTRAL APT,105,170,95,barcelona,197152,100
"Charming City- Studio at Lavapies, Madrid",80,9,93,madrid,152465,90
Ample space in historical center. BARCELONA.,80,13,97,barcelona,197152,100
Sunny 3 bedrooms sagrada familia !,165,3,60,barcelona,197152,100
"Double room, with private bathroom.",32,33,98,madrid,152465,90
Fantastic apartment on classic boat in Barcelona,55,1,60,barcelona,197152,100
STAY IN MADRID CITY CENTER,88,1,80,madrid,152465,90
San Lorenzo Residencia (Dorm. 2),30,29,94,madrid,152465,90
Double Cozy Room in the best Grácia,36,33,94,barcelona,197152,100
Cute home,25,5,92,barcelona,197152,100
"Madrid Center Penthouse 360º & Spa - Jacuzzi, Pool",180,35,95,madrid,152465,90
NICE PRIVATE ROOM NEAR LA RAMBLA & PASEO DE GRACIA,40,3,100,barcelona,197152,100
Caixa Forum I,30,145,94,madrid,152465,90
Apartment in  Sagrada  Familia  for 4 - WIFI,60,39,86,barcelona,197152,100
Boho Soul & Artist apartment near Ramblas,141,222,90,barcelona,197152,100
Habitación interior con pequeño salón incorporado,25,4,85,valencia,196697,45
Habitación privada VIOLET del centro ciudad!,30,11,98,valencia,196697,45
2292 - AB Aragó Apartment 1-C - Modern Apartment with a Communal Terrace in Eixample,500,15,87,barcelona,197152,100
Sunny Design apartment Parking M + Wifi + A/C,66,47,98,valencia,196697,45
Habitación con balcón cerca de Sagrada Familia,35,3,100,barcelona,197152,100
Private room Barcelona,34,1,100,barcelona,197152,100
Stylish Apartment free Parking & Pool,110,134,94,madrid,152465,90
Mercat,200,1,80,valencia,196697,45
Deluxe apartment with balcony close to the beach!,50,78,97,barcelona,197152,100
Sweet room in an artistic apartment,33,41,97,barcelona,197152,100
"New apartment in  Ruzafa, the  center of Valencia.",55,41,99,valencia,196697,45
Lovely 2 BR apartment fully equipped.,80,15,93,barcelona,197152,100
Unique N Homely En suite Pvt. Rooms,40,16,81,barcelona,197152,100
Estancia en Madrid- your stay in Madrid,80,41,98,madrid,152465,90
Chic & Sunny,39,70,94,barcelona,197152,100
Roomspace Sandoval- Glorieta de Bilbao 2,115,1,20,madrid,152465,90
BRAND-NEW 1 BD APT SAGRADA FAMILIA 11,115,19,93,barcelona,197152,100
Mar Bella 10,120,2,90,barcelona,197152,100
Stunning Urban Apt. Historic District - Sol,90,142,96,madrid,152465,90
Tastefull bright in downtown Madrid,48,92,88,madrid,152465,90
Next to Sants Station & Camp Nou,112,163,91,barcelona,197152,100
Habitacion 3 junto a Gran Via madrileña,40,7,91,madrid,152465,90
Apartment for families next RAMBLAS,80,109,91,barcelona,197152,100
Room with double bed in EXCELLENT LOCATION,50,2,100,barcelona,197152,100
Cozy apartment in old-town El Carmen,35,3,100,valencia,196697,45
La Latina 2 Madrid Center Santa Ana,89,64,85,madrid,152465,90
Fantastic apartment in Born,90,9,87,barcelona,197152,100
Gorgeous terrace attic in the heart of Barceloneta,100,21,96,barcelona,197152,100
Room in The Heart of Barcelona with A Garden,25,3,100,barcelona,197152,100
Private room,38,32,87,barcelona,197152,100
"Lovely, light apartment at perfect location",85,1,80,valencia,196697,45
Nice room in historic building - Madrid center,20,9,82,madrid,152465,90
Cozy apartment in the heart of Barcelona,50,6,100,barcelona,197152,100
Habitación individual acogedora cerca del centro.,27,28,97,madrid,152465,90
Nice Bedroom close to City Center,20,5,93,madrid,152465,90
Madrid Center - Walk To It All (LONG STAY AVAIL),75,94,98,madrid,152465,90
Home Art Apartments 2 Habitaciones,128,4,95,madrid,152465,90
Apartamento Madrid Casco Antiguo,80,9,100,madrid,152465,90
"PRIVATE WC, SUPERHOST AT CITY CENTER with air cond",80,42,98,barcelona,197152,100
QUINTO SEGUNDA CERCA DE LA PLAYA,100,42,93,barcelona,197152,100
"Habitación  con baño privado, ideal",30,16,100,madrid,152465,90
Flat at Russafa.Short Walking To Everything.,76,23,97,valencia,196697,45
Habitación con Baño incorporado en zona de Sants.,38,27,98,barcelona,197152,100
Flamboyant comfort in beach&city location.,40,1,100,barcelona,197152,100
Midtown Luxury Apartment I,200,31,92,barcelona,197152,100
Penthouse Salamanca District 3BR - 2BTH - WIFI,140,30,93,madrid,152465,90
"Perfect Location! Exterior Room with Balcony, AC**",70,34,87,barcelona,197152,100
EXCELLENT LOCATION / PRIVATE BATHROOM  /BALCONY,55,106,93,barcelona,197152,100
Centric comfortable double room next Arc de triomf,23,101,95,barcelona,197152,100
VALENCIA PLAYA-PORT Universidades 30 min Centro,39,86,96,valencia,196697,45
"Cozy studio in Chueca, Madrid",60,3,100,madrid,152465,90
Habitación privada cerca Artes y las ciencias.,15,8,88,valencia,196697,45
